Customer ID,Survey ID,Date of Survey Submission,Survey Questions,Rating Scores,Comments/Feedback
63066c78-868f-4c07-a340-245ac4c4c5c9,5d0b2a79-6bb3-49cd-a968-773ac43f32af,2025-02-01,"How likely are you to recommend our product?, How easy was it to use our website/app?, How satisfied are you with the delivery speed?","5, 1, 3",Spring cause four during truth source nearly heavy plant her firm middle.
7c788448-0104-47ee-997c-168d42133c98,ad55ed03-544a-4991-858e-671091275063,2025-02-03,"How satisfied are you with the service?, How easy was it to use our website/app?, How satisfied are you with the delivery speed?","3, 4, 4",By beautiful ready serious into matter friend drop federal laugh maybe investment into improve myself investment western back this.
c46ef722-4284-406b-8805-b516467c5fb8,2a22f7f4-dcfa-4e1b-9bd6-36fa98d28a11,2025-02-03,"How satisfied are you with the delivery speed?, How likely are you to recommend our product?","5, 5",Probably relate kitchen serve sound he concern.
c536a707-6037-4227-a14b-b6f323aa868e,43b63cc5-b65e-483e-90b3-ef25aab48d4f,2025-02-03,"How satisfied are you with the service?, How would you rate the quality of our product?","1, 3",Continue feeling what girl popular.
b142bef5-c625-43a3-8e42-98cc58a4db28,bf7a9c0e-1aa9-4eb6-b668-0976e21c6073,2025-02-02,"How easy was it to use our website/app?, How likely are you to recommend our product?","3, 2",Before case born prevent.
ae710bf0-419b-4943-9f7d-2ce775da97e7,569953f5-b361-4593-92b3-d91b3ed45bd4,2025-02-02,"How satisfied are you with the delivery speed?, How satisfied are you with the service?","5, 1",Seven party animal coach food west nation during look put draw mind.
52561453-01a3-4316-847c-12f838eeb589,6a9f0c32-8700-4288-ba99-6a78122f4b3e,2025-02-01,"How easy was it to use our website/app?, How satisfied are you with the service?","2, 3",Success man part training structure next according.
0f452056-66ee-4cd7-9ccc-08dd4315d04f,45990fb1-5eab-4404-81ef-c63b4c1b3dfd,2025-02-03,"How would you rate the quality of our product?, How likely are you to recommend our product?","3, 2",Staff president man knowledge.
f5dcbb14-50ea-45af-9bd7-da91bec9a755,1fc1eaa8-4f31-46a0-b86b-b7485549e6ec,2025-02-01,"How satisfied are you with the service?, How easy was it to use our website/app?, How satisfied are you with the delivery speed?","5, 3, 4",Political head imagine we war certain language college camera.
d6397b3e-9953-4c31-826e-0825a10d0e1c,f952b6a2-55f7-46d2-9bef-ff2ec3359f6a,2025-02-01,"How easy was it to use our website/app?, How would you rate the quality of our product?, How satisfied are you with the service?","2, 3, 5",Nature station begin article positive scene bring behavior cup set.
61c5f633-7100-4aec-b768-d3eb933e1f50,d9d650c9-bfe5-4958-a064-dc7bd2c5ff8c,2025-02-01,How easy was it to use our website/app?,2,Stock there people adult various.
e6d24df8-7536-40c3-b894-97bbe6d7ea50,dc6c97d9-ee70-445e-95c0-d1b58a8169d6,2025-02-02,"How satisfied are you with the delivery speed?, How likely are you to recommend our product?, How easy was it to use our website/app?","4, 1, 3",Now wait television actually guy discuss your maintain.
c405d01a-d56a-4b55-8b2a-4df691512929,9a629c0a-971d-45d0-8190-71b24581cd0d,2025-02-02,"How easy was it to use our website/app?, How satisfied are you with the delivery speed?, How satisfied are you with the service?","1, 2, 5",Community like resource organization her figure politics finally inside.
85aa36c2-1944-4955-9cdb-8c7fa98db7fe,6159e56a-ec34-49d6-b8f8-8ca47f4da62a,2025-02-01,How likely are you to recommend our product?,3,Scientist unit road financial deep game hair last dark.
03b0600e-436e-4433-8cc0-826493459058,16501ac5-2d62-4f6b-b5cf-2fa37ba3ad99,2025-02-02,How satisfied are you with the delivery speed?,5,Girl fill respond dream country kid class.
9c545f50-b93b-41bc-8c6c-66dedc4cb4cd,4432cacb-ed3c-4a25-b743-9e43d8babbec,2025-02-03,"How satisfied are you with the delivery speed?, How likely are you to recommend our product?","4, 1",Court week professor second behavior foot once prevent believe man another management college.
53c3cac9-bf0b-4a30-af13-26ef0446afdb,9c8ee8e5-35f0-4c7d-8130-eb64a6712ea8,2025-02-02,"How would you rate the quality of our product?, How likely are you to recommend our product?","2, 3",Nice ask mention light ever history south.
3c64a910-f9d2-4d93-83ff-a3f2ba00fb86,e78d596b-61ce-46a8-bd78-28dbdcc1a27c,2025-02-01,"How satisfied are you with the delivery speed?, How would you rate the quality of our product?, How satisfied are you with the service?","5, 5, 1",Third material professional.
bcd8ae64-2a7f-4ea3-a0d5-5c60bbdd2c1e,f48e1fa4-cc52-41b1-af88-65abe8b50339,2025-02-02,"How likely are you to recommend our product?, How easy was it to use our website/app?","5, 3",Shake visit interesting.
38b42037-acae-489a-ad20-70ddcdd533e3,f2e9b64a-4ef9-4f15-9078-305096e9294d,2025-02-03,How easy was it to use our website/app?,5,Trial space agency order foot inside assume off why effort.
4d175d24-7a4b-4d42-b742-74378dcd1dce,498eab0f-f108-4f67-99d6-280a34f76555,2025-02-02,"How easy was it to use our website/app?, How satisfied are you with the delivery speed?","4, 3",Republican finish land center wear at act small.
5bf9bc78-f9cf-48db-8fb5-7a7238fe46c3,b8a35be7-94c8-4903-90ff-043f360400cf,2025-02-03,"How satisfied are you with the service?, How satisfied are you with the delivery speed?","3, 3",Goal American similar heart.
8080f9ea-d96e-42f0-8052-401b9e040f9a,58751db4-9aa8-4be2-ba76-caed8460ddba,2025-02-01,"How satisfied are you with the delivery speed?, How likely are you to recommend our product?","2, 3",How similar Mr understand black about figure education old standard statement country ability relate.
ed6711b6-abec-476a-9716-88c077c7e620,1e413e08-0d7b-4aad-a1c6-32a739cc1f54,2025-02-02,"How likely are you to recommend our product?, How satisfied are you with the delivery speed?, How would you rate the quality of our product?","3, 3, 4",Citizen any design door want collection see.
39168627-524d-4316-8d66-85e4ee95e1c6,6418582e-3220-4ba1-bf50-57d7d35902c6,2025-02-02,How would you rate the quality of our product?,5,Doctor morning international could help can little attorney tree mind however example others.
25fb6171-cb6f-43ca-99b4-572dafd6bac6,740dfef7-9014-4c6e-9c02-450c1a174e10,2025-02-01,"How satisfied are you with the delivery speed?, How easy was it to use our website/app?, How would you rate the quality of our product?","1, 1, 3",Management quickly some whether.
22c642d7-ed2a-4f89-b474-48b736f3f6f8,3a63859f-8e6f-4c0f-9ed8-f352e92061f4,2025-02-02,"How would you rate the quality of our product?, How satisfied are you with the service?","2, 4",Democratic sell participant size sort American us.
0e19356c-8e7a-499e-ba5b-16ae67d1c421,73d84db5-2fbc-4be6-84e4-36b841952f05,2025-02-03,"How satisfied are you with the service?, How easy was it to use our website/app?, How would you rate the quality of our product?","1, 4, 1",Cost side charge lawyer financial.
002b77dc-6bed-4876-9a82-d7eff337a584,a8da07c6-564b-4853-878b-298435d1378e,2025-02-01,How satisfied are you with the delivery speed?,2,Month key yard manager any four among from serious.
2d35f32a-d39a-4e64-9d55-6b7ce8c69dd0,db2d2e69-2b35-4af6-9a48-1cc87ce23bc9,2025-02-02,"How likely are you to recommend our product?, How satisfied are you with the delivery speed?, How satisfied are you with the service?","5, 4, 5",Who third stuff happy eye off board rich guy.
6a9f180d-87ad-442b-90d4-67892a2aebb0,e382a57c-5c98-489e-ba88-6ded1dc5dcd0,2025-02-03,How satisfied are you with the delivery speed?,4,Within issue happy out environmental.
739013f5-43d0-41ec-8f31-dff096e5e5be,26fe999b-38d0-4ccf-a4d3-e1be0d4b7cb5,2025-02-03,"How satisfied are you with the service?, How likely are you to recommend our product?, How easy was it to use our website/app?","1, 4, 1",Feel apply necessary senior.
5d3ee07f-3241-4bd8-9836-5c722d87a699,b99b2b3f-cbb7-4472-8d30-92c959b35915,2025-02-02,"How would you rate the quality of our product?, How easy was it to use our website/app?, How satisfied are you with the delivery speed?","5, 3, 4",Dinner star camera senior series follow exist term security.
b222515e-ec33-45b8-a768-6de7282fe24a,42f76927-ad96-468c-97e5-a0968f7837e9,2025-02-01,How satisfied are you with the delivery speed?,1,Fine benefit whose huge yeah.
1e736198-4d72-4e17-b70a-5c1855961891,995da698-7c27-4671-ab55-9edab685e327,2025-02-03,How satisfied are you with the service?,3,Left since north third full court toward.
66751a00-529f-4a62-85b1-f062df8e8c89,d062a2df-d4d4-4183-b0d7-90099a31ef77,2025-02-01,"How satisfied are you with the service?, How easy was it to use our website/app?, How would you rate the quality of our product?","3, 1, 4",Surface top type language politics this meet popular cut apply attorney network research why worry beat phone reason play.
8ce66359-5022-4026-9b22-5adb1faa2a08,2ef50a4d-e81b-487f-8863-f32c836363cb,2025-02-01,"How satisfied are you with the service?, How likely are you to recommend our product?","2, 3",Late environmental message employee view fine small worry receive among.
307a671d-c4e2-4d1a-8476-a2b36c80cc63,e36eff43-b633-4d1f-a4cf-2cd6385f4fa0,2025-02-02,How satisfied are you with the service?,1,Situation road answer toward base table ground walk top professor current.
ee7550ad-efc3-4cb8-8683-69e5617897c4,7c4f0a1e-ba6a-4d04-bacb-08ee89c6824d,2025-02-01,How satisfied are you with the service?,5,Region draw successful office interview.
70000ab8-fadf-4bf4-b1b3-e2b303534c82,c7ae9e09-fe2c-4d49-b26c-5abf7d6b116e,2025-02-02,"How easy was it to use our website/app?, How likely are you to recommend our product?","2, 1",Similar civil recognize international mention summer officer other.
e251e50a-6554-4699-aeab-4160f61e8293,1d2c3e44-7dfa-4ddb-837c-8cd045a4884a,2025-02-03,How likely are you to recommend our product?,4,Pressure scene would recently ok really risk partner my with close.
9e7761d5-0a80-4a2e-ac3d-317f08d6be13,a22c2060-edc5-49e1-a76b-3ecb8648cab3,2025-02-02,"How would you rate the quality of our product?, How satisfied are you with the service?, How likely are you to recommend our product?","1, 3, 5",Population walk offer drop half central direction weight lose mind.
c3a318ca-94db-4a09-a186-4229ac036d94,16f6f305-a6da-4c05-b9a7-4824c79e6f7b,2025-02-02,"How easy was it to use our website/app?, How likely are you to recommend our product?, How would you rate the quality of our product?","5, 1, 5",Morning among building your type American claim base child woman.
76d0d2f2-1ebe-4b93-b5ef-493c4600f42d,24ca1111-ca86-44e1-8359-fce371f17405,2025-02-02,"How likely are you to recommend our product?, How satisfied are you with the service?","2, 2",Factor left environmental billion must meet structure stay find data easy approach military.
ba99d19f-0c4c-4d74-8c01-345b7d43cb80,752e3252-4b60-4f13-b8cb-195541e8b830,2025-02-02,"How satisfied are you with the service?, How likely are you to recommend our product?, How would you rate the quality of our product?","2, 2, 2",School light add final pressure help seat news sea suffer.
a29b5889-1d32-4903-99e2-0f0f76c78b90,0bcfe043-b8b5-4d3e-a938-705bcaa07645,2025-02-03,"How likely are you to recommend our product?, How would you rate the quality of our product?, How easy was it to use our website/app?","3, 1, 5",Employee important may court trouble card edge produce maybe decade well floor.
dbca7848-6a03-40f0-8d15-9ea695a4cfef,16b29053-c6de-4aa0-adbc-19ab074f23b4,2025-02-01,"How likely are you to recommend our product?, How satisfied are you with the delivery speed?, How satisfied are you with the service?","1, 5, 5",Box over read apply car right figure charge difference major.
32b8b20e-1026-4c2c-be04-1a42297d6665,cd69edd8-2123-4dbd-b386-f111bfe1f616,2025-02-02,"How satisfied are you with the service?, How easy was it to use our website/app?","1, 2",Quality energy per foot name ground can to herself country admit technology around rest major recent.
90237ff8-d093-4041-8155-97bb66cd399c,080d86a6-05c7-4959-ae0d-a1ab1b3ee671,2025-02-03,"How easy was it to use our website/app?, How likely are you to recommend our product?","3, 4",Hour free least information carry light role choice prove somebody can idea.
0f4c5560-66f0-416b-b499-2dd2b8f4f28c,c65f0854-1164-474c-b979-d8e11a95b762,2025-02-01,How likely are you to recommend our product?,1,Add visit can book school certain keep trip modern citizen keep.
34cdb82f-2d84-4168-bf85-e05f065b6746,f4797493-3904-4edb-bdf6-148311e14b08,2025-02-02,"How likely are you to recommend our product?, How easy was it to use our website/app?, How satisfied are you with the service?","4, 2, 4",Religious to support customer best may third TV color site.
b2063551-54a7-43ed-a85a-e095b5d1df88,054073b5-77b1-41cd-9e60-a958f8452615,2025-02-01,How satisfied are you with the delivery speed?,3,Book foot them.
b39e66c9-6d59-443b-a01d-9ea490ff70ba,180981b6-5efd-4191-8211-989b86aebbd6,2025-02-01,"How easy was it to use our website/app?, How satisfied are you with the service?","1, 4",Region value clear hear city operation know remember keep reduce.
176086df-6076-483b-b46e-60407f479ab6,a3b19baf-0db6-462d-89ec-0599d9a2ff33,2025-02-01,How satisfied are you with the service?,5,Commercial individual return mission space look.
944022d2-b71a-4bcd-b058-9109b2e04b1a,03e375f1-a5b9-4f8d-8ef9-c3c7cffa41f9,2025-02-02,"How likely are you to recommend our product?, How easy was it to use our website/app?","2, 5",Item admit send stand something most.
40719b18-be31-46ab-b41c-876e26901132,48d20b51-a9ac-4826-a10a-916cfab3ca4c,2025-02-02,How likely are you to recommend our product?,2,Hundred television other international only care a paper television how magazine assume new money assume easy reflect enough.
648a5695-2e7b-4743-aad5-31b22975ad41,4554f35d-7408-4257-85ea-281ef6f6f9fa,2025-02-03,"How easy was it to use our website/app?, How would you rate the quality of our product?","2, 3",Fund another where according them choice third collection writer your outside magazine face.
ca746be0-7db9-46da-969d-1eb3ee510b2b,149cfe16-2edf-4d0e-8c6d-21914e83c298,2025-02-03,"How easy was it to use our website/app?, How satisfied are you with the delivery speed?","3, 3",Leg nice resource drop group young today sit challenge easy ability trip.
829bf007-2526-4b5f-b931-f2b6f5810c4e,ee6a6b09-3359-479a-92be-3bda2350e550,2025-02-02,"How satisfied are you with the service?, How would you rate the quality of our product?","2, 4",Grow career issue goal everyone body those both together score author together suddenly continue new new society property.
877d8480-c2b0-40b7-8d18-19cc0e8e7630,6cd55a66-ea37-4d4e-9390-6189d2cecc71,2025-02-01,"How satisfied are you with the delivery speed?, How easy was it to use our website/app?","4, 2",American pass star success I various direction song.
